Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,ateneo
565554542359844,-0.8,3.7,21.2,4,4.1,32.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565555332139855,0.3,1.8,3,2,1.7,8.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565633333159745,4.1,7.5,34.5,16.1,12.3,74.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565633431159754,0.3,3.7,26.9,9.2,8.1,48.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565633531348843,6,1.8,29.2,21,4.1,62.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565633531358945,6,7.5,34.5,20.6,19.5,88.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565633542259853,4.1,3.7,1,0,-0.2,8.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565634431149755,4.1,4.5,31.1,19.1,16.5,75.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565635341139843,4.1,7.5,28.8,11.9,16.1,68.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565643531258743,6,7.5,34.5,22.5,17.6,88.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565643541238953,6,7.5,34.5,16.8,12,76.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565644333249955,4.1,7.5,31.1,21,15.7,79.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565644341348745,6,5.6,34.5,19.1,7,72.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565644432258954,6,7.5,28.8,20.6,12.7,75.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565645443339944,4.1,7.5,32.6,21,16.1,81.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565645531239755,4.1,5.6,30.7,15.3,7.4,63.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565653441259944,2.2,1.8,13.6,9.6,9.3,36.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565653532249855,4.1,3.7,24.3,17.2,10,59.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565653542339955,0.7,-0.1,4.1,3.5,0,8.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565653551149945,6,7.5,28.8,13.8,18,74.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565654333158843,6,7.5,33,18,18,82.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565654341359843,6,5.6,29.6,16.1,14.2,71.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565654353348744,4.5,3.7,30.7,0,14.2,53.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
565654532239945,4.1,1.8,19.7,18.7,15.7,60,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566433453339954,2.2,5.6,25.8,19.1,15.7,68.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566433531348843,0.7,4.1,12.2,10.8,9.3,37.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566435533358755,4.1,7.5,32.6,20.6,18,82.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566443332339955,4.1,5.6,23.2,17.6,-0.8,49.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566443551139843,6,2.2,31.5,12.7,16.5,68.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566443551149843,6,7.5,32.6,19.1,14.2,79.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566443553358953,0.3,-0.1,-3.5,7.3,-2.9,1.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566444552159945,6,5.6,25.4,5.9,2.9,45.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566453432238744,4.1,-2,9.8,4.3,6.2,22.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566453453259943,4.1,5.6,11,1.1,4.5,26.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566453541139853,-1.6,5.6,13.6,7.7,8.5,33.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566454453139953,2.2,7.5,29.2,19.1,8.9,66.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566455351339944,4.1,5.6,34.5,18.7,11.9,74.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566533333258953,6,7.5,33,16.5,6.7,69.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566534343149845,4.1,-0.1,25.4,7.3,11.9,48.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566534352338745,6,7.5,34.5,19.5,18,85.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566535453159954,4.1,7.5,32.6,14.9,6,65.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566543532159843,4.1,1.8,25,14.9,12.3,58.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566543532338744,6,4.1,29.6,19.5,0,59.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566544342139955,6,5.6,32.6,16.8,14.6,75.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566544433358954,2.6,5.6,13.7,0,3.7,25.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566544542358744,4.5,5.6,28.5,9.3,8.2,56.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566545531149843,6,5.6,23.9,13.4,18,66.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566553343248945,6,7.5,34.5,9.3,15.7,73,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566553351139945,6,7.5,34.5,22.5,19.5,90,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566553433139744,6,6,28.8,10.4,7.4,58.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566553531348743,4.5,7.5,32.6,14.9,12.7,72.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566553533249953,2.2,7.5,30.7,20.6,18,79,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566554341149954,6,3.7,30.7,15.3,10,65.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566554443159754,4.5,1.8,32.6,11.9,7.1,57.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566554531149754,6,2.2,3.4,11.9,4.4,27.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566554553139854,6,3.7,33,18.7,13.5,74.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566555443239955,4.1,7.5,26.9,19.1,7.8,65.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566633331258855,3,2.6,24.3,7.4,3.3,40.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566633551359744,4.1,6,34.5,22.5,18,85.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566634343249855,6,7.5,23.1,15.7,17.6,69.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566643432138954,2.2,-0.1,4.1,-1.8,3.2,7.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566644452149743,4.1,7.5,32.6,21,16.1,81.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566644452259754,2.2,0.7,13.3,3.2,2.2,21.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566644531348845,2.6,3.7,26.9,15.3,9.7,58.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566644532359954,6,7.5,34.5,18.7,15.7,82.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566644543238754,2.2,1.8,8.7,1.4,6.3,20.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566644551149943,6,7.5,30.7,13.4,9.7,67.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566645332149755,6,7.5,34.5,20.6,5.2,73.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566645553358755,6,7.5,32.6,20.6,19.5,86.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566653552138743,6,7.5,19.7,17.6,3.7,54.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566654351258955,6,6,30.7,13.4,9.3,65.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566654433239945,2.6,2.6,32.6,17.6,6,61.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566655441259755,2.6,3.7,11.4,6.6,10.8,35.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566655531258954,6,7.5,14,16.8,1.5,45.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
566655553359753,4.5,4.1,21.6,11.9,4.5,46.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644433541258853,6,5.6,27.7,17.2,1.7,58.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644435441359854,6,3.7,31.1,12.7,7.1,60.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644435532138755,6,5.6,28.8,20.6,11.6,72.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644435553139745,4.1,5.6,20.9,9.3,3.3,43.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644443433139853,6,5.6,31.5,22.5,19.5,85.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644444331239953,4.1,4.1,32.6,20.6,2.9,64.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644444453349854,4.1,1.8,14.4,8.5,8.9,37.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644445333259743,6,7.5,34.5,19.5,19.5,87,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644445431138844,2.2,5.6,32.6,18.7,11.9,71,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644445541339744,2.6,3,23.5,11.2,6,46.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644445542158943,4.1,3.7,0.3,9.2,6.2,23.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644445553359854,6,7.5,30.7,17.6,16.1,77.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644453451249853,6,6,34.5,22.5,19.5,88.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644454332149753,4.1,7.5,32.6,21,6,71.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644454333149843,4.1,6,32.6,17.2,17.6,77.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644454333249855,6,7.5,34.5,20.6,19.5,88.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644454453148743,6,7.5,34.5,17.2,16.5,81.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644454541259844,-0.8,0.7,22,4,6.7,32.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644454551148844,0.3,1.8,7.9,-0.3,-0.6,9.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644455331349754,4.5,-0.1,27.7,5.5,2.1,39.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644455431349845,6,5.6,17.1,10.8,4.8,44.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644455433249754,4.1,3.7,28.8,1.3,-0.9,37,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644455441249844,4.1,7.5,34.5,13.8,16.5,76.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644533333339854,6,7.5,34.5,18.7,10.5,77.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644533343249754,-1.6,0.3,9.6,-1.6,4.4,11.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644533353349844,6,7.5,32.6,18.7,12.7,77.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644533431258845,4.5,2.2,22,10.5,0.7,39.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644534443148754,6,3.7,23.9,19.1,19.5,72.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644535333348945,4.1,7.5,32.6,15,4.4,63.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644535341349743,6,7.5,34.5,22.5,9,79.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644535543339853,4.1,5.6,27.3,7.4,4,48.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644544533149855,4.1,7.5,34.5,17.2,4.5,67.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644545531238853,6,5.6,30.7,13.8,8.2,64.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644545533238945,6,5.6,33,17.2,14.6,76.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644553333239853,6,7.5,34.5,21,16.5,85.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644553543139944,6,7.5,32.6,17.6,3,66.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644634451339943,6,7.5,32.6,14.9,17.6,78.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644635341149854,4.1,4.1,25.1,15,8.9,57.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644635352159853,6,5.6,32.6,17.6,16.1,77.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644635532349855,6,7.5,34.5,14.2,16.5,78.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644643353148755,6,7.5,34.5,20.6,16.1,84.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644643532158754,6,7.5,28.5,22.5,14.2,78.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644643543239743,6,7.5,34.5,22.5,16.1,86.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644644352239754,4.1,1.8,29.2,4.4,1.8,41.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644644432158843,4.5,5.6,21.3,7.1,9.3,47.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
644644541238754,4.1,7.5,32.6,10.8,16.1,71.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645433341258844,6,7.5,33,18,13.5,78,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645433441359855,4.5,3.7,28.1,17.6,13.1,67,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645433543138954,4.5,5.6,30.7,18.7,11.6,71.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645434333158843,6,7.5,32.6,18.7,12.3,77.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645434441238755,6,7.5,34.5,20.6,11.9,80.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645434442358753,6,7.5,31.5,22.5,18,85.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645435453249944,4.1,6,30.7,15.3,16.5,72.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645435552239853,6,7.5,33,19.5,14.6,80.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645443452338845,6,7.5,32.6,22.5,15.7,84.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645443552348855,3,6,28.8,14.2,4.5,56.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645444441159843,4.1,1.8,15.5,9.2,1.8,32.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645444533338743,6,5.6,34.5,21,9.7,76.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645453331258953,2.6,7.5,29.6,17.6,7.8,65.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645453343259955,4.1,7.5,32.6,20.6,19.5,84.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645455532259743,4.1,5.6,26.9,9.2,13.8,59.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645533542348844,0.7,5.6,25,11.5,2.5,45.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645535332248845,4.1,3.7,7.9,4,5.9,25.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645535333148854,4.1,5.6,28.8,16.8,11.2,66.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645535533249854,6,3.7,17.4,5.8,0.2,33.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645543332149943,6,5.6,26.9,10.8,14.2,63.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645543441139754,4.1,7.5,32.6,20.6,14.2,79,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645543532238743,6,3.7,7.8,4.5,0.7,22.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645544333239745,4.5,7.5,22,14.2,10,58.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645544333249945,0.7,0.7,11.4,4,0.3,17.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645544452359953,6,5.6,17.5,9.7,11.6,50.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645544453138845,2.6,3,27.3,12,8.2,53.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645545451359755,4.5,3.7,31.1,19.1,13.5,71.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645553543148944,6,3.7,27.3,10.8,4.4,52.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645553552359755,2.2,3.7,20.1,12.7,10.8,49.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645555343338944,4.1,-0.1,11.7,1.6,5.5,22.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645633431138945,6,5.6,31.1,9.6,5.5,57.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645633443149955,6,7.5,34.5,22.5,19.5,90,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645634432249744,6,5.6,30.7,16.8,16.1,75.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645635531248855,2.2,5.6,21.6,19.5,12.7,61.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645643542348843,6,7.5,29.2,13.8,14.2,70.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645644433158755,4.1,3.7,27.3,19.1,12.3,66.5,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645644551348745,3,0,22,10.4,3.7,39.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645645451249753,0.3,-0.1,1.1,2.4,-0.6,3.1,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645653433248745,2.6,5.6,17.4,9,5.6,40.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645653452149753,2.2,5.6,22.4,11.9,13.1,55.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645654543149953,2.2,7.5,32.6,7.7,2.9,52.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645655341138745,6,2.2,34.5,22.5,19.5,84.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645655353339754,4.5,7.5,25.4,13.4,10.8,61.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
645655442139744,-0.4,4.5,32.6,17.2,13.1,67,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646433442349944,6,7.5,34.5,22.5,10.8,81.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646433453358943,4.1,5.6,30.7,19.1,6.7,66.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646434543148944,6,5.6,32.6,18.7,19.5,82.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646435441159945,4.1,5.6,25,14.9,4.8,54.4,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646435532158753,6,0.7,34.5,18.7,0,59.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646444341359745,6,7.5,34.5,18.7,17.6,84.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646444443239853,6,7.5,31.1,17.6,13.1,75.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
Codice,Punti 1,Punti 2,Punti 3,Punti 4,Punti 5,Punti TOT,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646444452249844,6,7.5,32.6,22.5,13.1,81.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646453331158953,0.7,-0.1,25,11.9,2.1,39.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646453552358953,6,7.5,34.5,17.2,1.8,67,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646454452139943,6,7.5,32.6,22.5,17.6,86.2,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646454532338844,4.5,7.5,20.2,10.1,4.5,46.8,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646455431149755,4.1,3.7,9.1,4,-1.3,19.6,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646455433338855,2.2,3.7,17.4,9.6,8.1,41,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646533331158844,6,7.5,29.6,20.6,18,81.7,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646533431238854,6,7.5,34.5,20.6,15.7,84.3,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
646533442249753,6,7.5,34.5,15.7,14.2,77.9,"Università degli Studi della Campania ""Luigi Vanvitelli"" "
